1687207281.247041 client started (12202): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1687207281.247152 on Darwin 22.1.0 Darwin Kernel Version 22.1.0: Sun Oct  9 20:14:30 PDT 2022; root:xnu-8792.41.9~2/RELEASE_ARM64_T8103
1687207281.247404 using libevent 2.1.12-stable (select); utf8proc 2.8.0; ncurses 6.4
1687207281.255356 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255360 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255364 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255368 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255372 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255376 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255380 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255385 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255389 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255393 sending message 112 to peer 0x138048000 (10 bytes)
1687207281.255397 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255401 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255405 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255409 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255413 sending message 112 to peer 0x138048000 (10 bytes)
1687207281.255417 sending message 112 to peer 0x138048000 (10 bytes)
1687207281.255421 sending message 112 to peer 0x138048000 (10 bytes)
1687207281.255425 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255429 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255433 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255437 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255441 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255445 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255450 sending message 112 to peer 0x138048000 (10 bytes)
1687207281.255454 sending message 112 to peer 0x138048000 (11 bytes)
1687207281.255458 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255462 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255466 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255470 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255474 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255478 sending message 112 to peer 0x138048000 (11 bytes)
1687207281.255483 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255487 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255491 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255495 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255499 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255503 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255507 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255511 sending message 112 to peer 0x138048000 (10 bytes)
1687207281.255515 sending message 112 to peer 0x138048000 (9 bytes)
1687207281.255519 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255523 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255527 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255531 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255536 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255540 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255544 sending message 112 to peer 0x138048000 (9 bytes)
1687207281.255548 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255552 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255556 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255560 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255564 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255569 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255573 sending message 112 to peer 0x138048000 (11 bytes)
1687207281.255583 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255587 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255591 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255595 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255599 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255603 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255607 sending message 112 to peer 0x138048000 (11 bytes)
1687207281.255611 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255615 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255619 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255624 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255628 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255632 sending message 112 to peer 0x138048000 (21 bytes)
1687207281.255636 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255640 sending message 112 to peer 0x138048000 (9 bytes)
1687207281.255644 sending message 112 to peer 0x138048000 (6 bytes)
1687207281.255648 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255652 sending message 112 to peer 0x138048000 (10 bytes)
1687207281.255656 sending message 112 to peer 0x138048000 (24 bytes)
1687207281.255661 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255665 sending message 112 to peer 0x138048000 (9 bytes)
1687207281.255669 sending message 112 to peer 0x138048000 (70 bytes)
1687207281.255673 sending message 112 to peer 0x138048000 (69 bytes)
1687207281.255677 sending message 112 to peer 0x138048000 (12 bytes)
1687207281.255681 sending message 112 to peer 0x138048000 (10 bytes)
1687207281.255685 sending message 112 to peer 0x138048000 (10 bytes)
1687207281.255690 sending message 112 to peer 0x138048000 (24 bytes)
1687207281.255694 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255698 sending message 112 to peer 0x138048000 (10 bytes)
1687207281.255702 sending message 112 to peer 0x138048000 (10 bytes)
1687207281.255706 sending message 112 to peer 0x138048000 (10 bytes)
1687207281.255710 sending message 112 to peer 0x138048000 (13 bytes)
1687207281.255714 sending message 112 to peer 0x138048000 (15 bytes)
1687207281.255718 sending message 112 to peer 0x138048000 (5 bytes)
1687207281.255724 sending message 104 to peer 0x138048000 (0 bytes)
1687207281.255729 sending message 110 to peer 0x138048000 (0 bytes)
1687207281.255733 sending message 107 to peer 0x138048000 (4 bytes)
1687207281.255737 sending message 105 to peer 0x138048000 (60 bytes)
1687207281.255742 sending message 105 to peer 0x138048000 (66 bytes)
1687207281.255746 sending message 105 to peer 0x138048000 (27 bytes)
1687207281.255750 sending message 105 to peer 0x138048000 (14 bytes)
1687207281.255754 sending message 105 to peer 0x138048000 (22 bytes)
1687207281.255758 sending message 105 to peer 0x138048000 (14 bytes)
1687207281.255763 sending message 105 to peer 0x138048000 (17 bytes)
1687207281.255767 sending message 105 to peer 0x138048000 (66 bytes)
1687207281.255771 sending message 105 to peer 0x138048000 (15 bytes)
1687207281.255775 sending message 105 to peer 0x138048000 (43 bytes)
1687207281.255780 sending message 105 to peer 0x138048000 (28 bytes)
1687207281.255784 sending message 105 to peer 0x138048000 (23 bytes)
1687207281.255788 sending message 105 to peer 0x138048000 (400 bytes)
1687207281.255793 sending message 105 to peer 0x138048000 (19 bytes)
1687207281.255797 sending message 105 to peer 0x138048000 (20 bytes)
1687207281.255801 sending message 105 to peer 0x138048000 (22 bytes)
1687207281.255806 sending message 105 to peer 0x138048000 (20 bytes)
1687207281.255810 sending message 105 to peer 0x138048000 (27 bytes)
1687207281.255814 sending message 105 to peer 0x138048000 (57 bytes)
1687207281.255818 sending message 105 to peer 0x138048000 (20 bytes)
1687207281.255823 sending message 105 to peer 0x138048000 (19 bytes)
1687207281.255827 sending message 105 to peer 0x138048000 (23 bytes)
1687207281.255843 sending message 105 to peer 0x138048000 (61 bytes)
1687207281.255847 sending message 105 to peer 0x138048000 (32 bytes)
1687207281.255851 sending message 105 to peer 0x138048000 (8 bytes)
1687207281.255856 sending message 105 to peer 0x138048000 (69 bytes)
1687207281.255860 sending message 105 to peer 0x138048000 (30 bytes)
1687207281.255864 sending message 105 to peer 0x138048000 (37 bytes)
1687207281.255868 sending message 105 to peer 0x138048000 (34 bytes)
1687207281.255872 sending message 105 to peer 0x138048000 (34 bytes)
1687207281.255876 sending message 105 to peer 0x138048000 (35 bytes)
1687207281.255881 sending message 105 to peer 0x138048000 (37 bytes)
1687207281.255885 sending message 105 to peer 0x138048000 (11 bytes)
1687207281.255895 sending message 105 to peer 0x138048000 (8 bytes)
1687207281.255900 sending message 105 to peer 0x138048000 (32 bytes)
1687207281.255904 sending message 105 to peer 0x138048000 (40 bytes)
1687207281.255908 sending message 105 to peer 0x138048000 (25 bytes)
1687207281.255912 sending message 106 to peer 0x138048000 (0 bytes)
1687207281.256188 sending message 200 to peer 0x138048000 (4 bytes)
1687207281.256197 client loop enter
1687207281.260130 peer 0x138048000 message 207
1687207281.260160 sending message 208 to peer 0x138048000 (0 bytes)
1687207283.976273 peer 0x138048000 message 201
1687207283.976347 sending message 205 to peer 0x138048000 (0 bytes)
1687207283.977225 peer 0x138048000 message 204
1687207283.977291 client loop exit
